C_CND_008689,2022-11-24,Pale White,26001,8693,3175,1,36
C_CND_008690,2022-11-24,Black,16000,8694,564,2,26
C_CND_008691,2022-11-24,Red,19000,8695,992,2,79
C_CND_008692,2022-11-24,Pale White,42500,8696,1921,2,8
C_CND_008693,2022-11-24,Pale White,20500,8697,385,1,88
C_CND_008694,2022-11-24,Black,51000,8698,1670,1,23
C_CND_008695,2022-11-24,Red,22000,8699,75,2,31
C_CND_008696,2022-11-24,Pale White,42000,8700,1449,2,3
C_CND_008697,2022-11-24,Red,69000,8701,75,2,27
C_CND_008698,2022-11-24,Black,26000,8702,6343,2,11
C_CND_008699,2022-11-24,Black,16000,8703,545,1,56
C_CND_008700,2022-11-24,Pale White,32000,8704,249,2,22
C_CND_008701,2022-11-24,Pale White,16000,8705,617,1,36
C_CND_008702,2022-11-24,Black,22500,8706,147,2,2
C_CND_008703,2022-11-24,Pale White,21000,8707,87,2,69
C_CND_008704,2022-11-24,Pale White,46000,8708,2966,2,19
C_CND_008705,2022-11-24,Pale White,12000,8709,115,1,43
C_CND_008706,2022-11-24,Black,23000,8710,825,2,4
C_CND_008707,2022-11-24,Black,17000,8711,15763,1,56
C_CND_008708,2022-11-24,Black,18000,8712,1132,1,22
C_CND_008709,2022-11-24,Black,38000,8713,249,1,52
C_CND_008710,2022-11-24,Pale White,22000,8714,957,1,12
C_CND_008711,2022-11-25,Red,35000,8715,2026,2,35
C_CND_008712,2022-11-25,Pale White,28501,8716,336,1,23
C_CND_008713,2022-11-25,Red,57000,8717,479,2,27
C_CND_008714,2022-11-25,Red,31000,8718,989,2,23
C_CND_008715,2022-11-25,Pale White,22000,8719,957,1,43
C_CND_008716,2022-11-26,Black,34000,8720,1078,1,22
C_CND_008717,2022-11-26,Black,42000,8721,468,1,52
C_CND_008718,2022-11-26,Pale White,26000,8722,217,2,12
C_CND_008719,2022-11-26,Black,61500,8723,253,2,195
C_CND_008720,2022-11-26,Pale White,45000,8724,506,2,27
C_CND_008721,2022-11-26,Pale White,13500,8725,1015,1,11
C_CND_008722,2022-11-26,Pale White,14001,8726,475,1,69
C_CND_008723,2022-11-26,Red,31001,8727,6343,1,19
C_CND_008724,2022-11-26,Red,29001,8728,1327,2,27
C_CND_008725,2022-11-26,Red,25001,8729,2966,1,7
C_CND_008726,2022-11-26,Red,29001,8730,957,1,88
C_CND_008727,2022-11-26,Black,12001,8731,711,2,22
C_CND_008728,2022-11-26,Pale White,62000,8732,112,2,79
C_CND_008729,2022-11-26,Black,69000,8733,966,1,8
C_CND_008730,2022-11-26,Red,20000,8734,262,1,56
C_CND_008731,2022-11-26,Black,28001,8735,5,2,2
C_CND_008732,2022-11-26,Pale White,16001,8736,617,1,69
C_CND_008733,2022-11-26,Pale White,28001,8737,1461,1,23
C_CND_008734,2022-11-26,Red,13000,8738,992,2,69
C_CND_008735,2022-11-26,Black,69000,8739,966,1,26
C_CND_008736,2022-11-26,Red,21000,8740,564,1,27
C_CND_008737,2022-11-26,Black,18000,8741,117,2,18
C_CND_008738,2022-11-26,Black,28000,8742,899,2,43
C_CND_008739,2022-11-26,Black,26600,8743,1132,2,6
C_CND_008740,2022-11-26,Red,20500,8744,262,1,27
C_CND_008741,2022-11-26,Black,27000,8745,2758,2,11
C_CND_008742,2022-11-26,Pale White,14000,8746,435,1,88
C_CND_008743,2022-11-26,Black,38000,8747,249,1,1
C_CND_008744,2022-11-26,Red,16000,8748,263,1,41
C_CND_008745,2022-11-26,Pale White,31000,8749,184,2,12
C_CND_008746,2022-11-27,Black,22000,8750,1072,2,88
C_CND_008747,2022-11-27,Pale White,12600,8751,503,1,1
C_CND_008748,2022-11-27,Red,35000,8752,2026,2,41
C_CND_008749,2022-11-27,Black,22000,8753,147,2,18
C_CND_008750,2022-11-27,Pale White,26000,8754,504,1,32
C_CND_008751,2022-11-27,Pale White,13000,8755,841,1,27
C_CND_008752,2022-11-27,Pale White,62000,8756,112,2,7
C_CND_008753,2022-11-27,Pale White,19000,8757,1015,2,88
C_CND_008754,2022-11-27,Pale White,26000,8758,3802,1,22
C_CND_008755,2022-11-27,Black,18000,8759,714,2,41
C_CND_008756,2022-11-27,Black,44000,8760,1236,1,12
C_CND_008757,2022-11-27,Pale White,12100,8761,217,1,43
C_CND_008758,2022-11-27,Black,10000,8762,3802,1,4
C_CND_008759,2022-11-27,Red,34000,8763,147,1,79
C_CND_008760,2022-11-27,Red,31000,8764,311,2,8
C_CND_008761,2022-11-27,Red,82250,8765,1258,1,36
C_CND_008762,2022-11-27,Black,15000,8766,290,1,2
C_CND_008763,2022-11-27,Red,45000,8767,3951,2,27
C_CND_008764,2022-11-27,Red,19001,8768,117,1,18
C_CND_008765,2022-11-27,Red,19001,8769,2014,2,43
C_CND_008766,2022-11-27,Pale White,21001,8770,117,2,6
C_CND_008767,2022-11-27,Pale White,20001,8771,217,1,69
C_CND_008768,2022-11-27,Pale White,42001,8772,108,2,19
C_CND_008769,2022-11-27,Red,17001,8773,145,1,27
C_CND_008770,2022-11-27,Black,26001,8774,1670,2,7
C_CND_008771,2022-11-27,Black,18001,8775,891,1,35
C_CND_008772,2022-11-27,Black,9001,8776,6343,2,1
C_CND_008773,2022-11-27,Pale White,16001,8777,173,1,27
C_CND_008774,2022-11-27,Red,13501,8778,435,1,18
C_CND_008775,2022-11-27,Red,21001,8779,988,1,43
C_CND_008776,2022-11-27,Red,14001,8780,224,1,4
C_CND_008777,2022-11-27,Black,18001,8781,564,2,75
C_CND_008778,2022-11-27,Black,16001,8782,1004,2,8
C_CND_008779,2022-11-27,Black,18001,8783,1176,2,56
C_CND_008780,2022-11-27,Black,11001,8784,65,1,20
C_CND_008781,2022-11-27,Pale White,22501,8785,263,1,31
C_CND_008782,2022-11-27,Red,22001,8786,405,2,26
C_CND_008783,2022-11-27,Pale White,22501,8787,3653,1,27
C_CND_008784,2022-11-27,Red,21001,8788,3951,1,705
C_CND_008785,2022-11-27,Black,22001,8789,824,2,79
C_CND_008786,2022-11-27,Black,11001,8790,65,1,1
C_CND_008787,2022-11-27,Pale White,26001,8791,660,1,52
C_CND_008788,2022-11-27,Red,19101,8792,117,1,12
C_CND_008789,2022-11-27,Pale White,31001,8793,711,2,43
C_CND_008790,2022-11-27,Pale White,32001,8794,24,2,6
C_CND_008791,2022-11-27,Red,31000,8795,1972,2,75
C_CND_008792,2022-11-27,Red,61500,8796,2747,1,21
C_CND_008793,2022-11-27,Black,21000,8797,4900,2,36
C_CND_008794,2022-11-27,Pale White,14700,8798,899,1,2
C_CND_008795,2022-11-27,Pale White,18000,8799,217,2,69
C_CND_008796,2022-11-27,Red,17000,8800,145,1,3
C_CND_008797,2022-11-27,Pale White,20000,8801,1670,2,75
C_CND_008798,2022-11-27,Red,35000,8802,3653,2,21
C_CND_008799,2022-11-27,Pale White,28000,8803,1461,1,88
C_CND_008800,2022-11-27,Black,19000,8804,1111,2,2
C_CND_008801,2022-11-27,Red,33000,8805,4900,2,31
C_CND_008802,2022-11-27,Black,12000,8806,1513,2,26
C_CND_008803,2022-11-27,Pale White,25000,8807,711,2,27
C_CND_008804,2022-11-27,Red,45000,8808,3653,2,11
C_CND_008805,2022-11-27,Pale White,22000,8809,263,1,88
C_CND_008806,2022-11-27,Red,71501,8810,5633,1,1
C_CND_008807,2022-11-27,Red,43001,8811,1176,1,41
C_CND_008808,2022-11-27,Black,39001,8812,2966,2,18
C_CND_008809,2022-11-27,Red,15001,8813,901,2,43
C_CND_008810,2022-11-27,Black,25001,8814,1260,1,20
C_CND_008811,2022-11-27,Red,31001,8815,26,2,75
C_CND_008812,2022-11-27,Red,11001,8816,2014,1,21
C_CND_008813,2022-11-27,Pale White,22000,8817,108,1,36
C_CND_008814,2022-11-27,Pale White,14000,8818,262,1,19
C_CND_008815,2022-11-27,Red,71000,8819,370,1,27
C_CND_008816,2022-11-27,Black,11000,8820,2014,1,1344
C_CND_008817,2022-11-27,Red,82000,8821,2073,1,69
C_CND_008818,2022-11-27,Red,71000,8822,617,1,241
C_CND_008819,2022-11-27,Black,31000,8823,738,2,3518
C_CND_008820,2022-11-27,Pale White,18000,8824,5325,2,218
C_CND_008821,2022-11-27,Black,19600,8825,385,1,27
C_CND_008822,2022-11-27,Black,26880,8826,395,1,3525
C_CND_008823,2022-11-27,Red,22000,8827,966,1,49
C_CND_008824,2022-11-27,Pale White,12000,8828,503,1,1522
C_CND_008825,2022-11-27,Pale White,19000,8829,276,2,305
C_CND_008826,2022-11-27,Black,85000,8830,433,1,1345
C_CND_008827,2022-11-27,Black,26100,8831,1921,2,95
C_CND_008828,2022-11-27,Red,37700,8832,144,1,7281
C_CND_008829,2022-11-27,Pale White,22000,8833,505,2,3525
C_CND_008830,2022-11-27,Red,71000,8834,475,1,69
C_CND_008831,2022-11-28,Red,31000,8835,1972,2,18
C_CND_008832,2022-11-28,Pale White,17000,8836,1921,1,43
C_CND_008833,2022-11-28,Black,22000,8837,1185,2,6
C_CND_008834,2022-11-28,Pale White,14500,8838,5,1,69
C_CND_008835,2022-11-28,Black,19500,8839,617,2,3
C_CND_008836,2022-11-28,Pale White,22100,8840,3653,1,27
C_CND_008837,2022-11-28,Pale White,45000,8841,184,2,7
C_CND_008838,2022-11-28,Red,19000,8842,1972,2,88
C_CND_008839,2022-11-28,Red,12000,8843,623,2,22
C_CND_008840,2022-11-28,Black,12000,8844,1187,1,41
C_CND_008841,2022-11-28,Red,19000,8845,686,2,12
C_CND_008842,2022-11-28,Red,21700,8846,330,2,705
C_CND_008843,2022-11-28,Black,51500,8847,1670,1,27
C_CND_008844,2022-11-28,Pale White,15001,8848,147,1,2
C_CND_008845,2022-11-28,Red,25001,8849,3000,2,69
C_CND_008846,2022-11-28,Pale White,16001,8850,370,1,3
C_CND_008847,2022-11-28,Red,61000,8851,963,1,41
C_CND_008848,2022-11-28,Black,33001,8852,475,2,11
C_CND_008849,2022-11-28,Black,26001,8853,907,2,88
C_CND_008850,2022-11-28,Black,19001,8854,1488,2,1
C_CND_008851,2022-11-28,Red,31001,8855,433,1,52
C_CND_008852,2022-11-28,Pale White,14001,8856,184,1,18
C_CND_008853,2022-11-28,Red,24001,8857,5,2,43
C_CND_008854,2022-11-28,Red,12001,8858,117,1,6
C_CND_008855,2022-11-28,Red,14001,8859,259,1,79
C_CND_008856,2022-11-28,Pale White,42801,8860,1921,2,8
C_CND_008857,2022-11-28,Black,33001,8861,963,2,35
C_CND_008858,2022-11-28,Black,21000,8862,738,1,11
C_CND_008859,2022-11-28,Black,28000,8863,1358,2,35
C_CND_008860,2022-11-28,Black,60600,8864,147,2,1
C_CND_008861,2022-11-28,Red,21400,8865,290,1,52
C_CND_008862,2022-11-28,Pale White,17601,8866,5668,2,7
C_CND_008863,2022-11-28,Black,9500,8867,617,2,43
C_CND_008864,2022-11-28,Red,20000,8868,262,1,4
C_CND_008865,2022-11-28,Red,29500,8869,263,1,79
C_CND_008866,2022-11-28,Red,22001,8870,108,1,1
C_CND_008867,2022-11-28,Black,22000,8871,75,2,56
C_CND_008868,2022-11-28,Black,43500,8872,224,1,23
C_CND_008869,2022-11-28,Red,21000,8873,564,1,69
C_CND_008870,2022-11-28,Black,19000,8874,385,1,26
C_CND_008871,2022-11-28,Black,21001,8875,3469,2,31
C_CND_008872,2022-11-28,Pale White,20751,8876,2758,1,19
C_CND_008873,2022-11-28,Pale White,54001,8877,263,1,27
C_CND_008874,2022-11-28,Red,43001,8878,1176,1,11
C_CND_008875,2022-11-28,Pale White,41001,8879,901,1,88
C_CND_008876,2022-11-28,Red,19500,8880,1461,2,6
C_CND_008877,2022-11-28,Red,22001,8881,497,2,52
C_CND_008878,2022-11-28,Red,43001,8882,1642,1,18
C_CND_008879,2022-11-28,Pale White,20001,8883,262,1,43
C_CND_008880,2022-11-28,Red,16000,8884,505,2,6
C_CND_008881,2022-11-28,Black,26000,8885,1921,2,79
C_CND_008882,2022-11-28,Pale White,18000,8886,1185,2,8
C_CND_008883,2022-11-28,Pale White,27000,8887,2966,2,43
C_CND_008884,2022-11-28,Pale White,18000,8888,1185,2,20
C_CND_008885,2022-11-28,Pale White,22000,8889,2127,2,75
C_CND_008886,2022-11-28,Red,31500,8890,26,2,21
C_CND_008887,2022-11-28,Black,45000,8891,580,2,36
C_CND_008888,2022-11-28,Pale White,53500,8892,61,2,1
C_CND_008889,2022-11-28,Pale White,42000,8893,460,2,69
C_CND_008890,2022-11-28,Black,25000,8894,108,1,23
C_CND_008891,2022-11-28,Red,43000,8895,1176,1,27
C_CND_008892,2022-11-28,Red,31000,8896,1488,1,11
C_CND_008893,2022-11-28,Red,20000,8897,262,1,35
C_CND_008894,2022-11-28,Pale White,53000,8898,865,2,12
C_CND_008895,2022-11-28,Black,15000,8899,290,1,52
C_CND_008896,2022-11-29,Black,9000,8900,6343,2,7
C_CND_008897,2022-11-29,Red,24000,8901,870,2,88
C_CND_008898,2022-11-29,Pale White,31000,8902,503,2,22
C_CND_008899,2022-11-29,Pale White,14500,8903,184,1,52
C_CND_008900,2022-11-29,Pale White,46000,8904,2405,2,18
C_CND_008901,2022-11-29,Pale White,16000,8905,617,1,43
C_CND_008902,2022-11-29,Black,23000,8906,714,2,6
C_CND_008903,2022-11-29,Pale White,17000,8907,395,1,75
C_CND_008904,2022-11-29,Red,22000,8908,615,1,8
C_CND_008905,2022-11-29,Black,9000,8909,1642,2,36
C_CND_008906,2022-11-29,Pale White,53000,8910,865,2,18
C_CND_008907,2022-11-29,Black,61001,8911,112,2,41
C_CND_008908,2022-11-29,Pale White,22000,8912,108,1,18
C_CND_008909,2022-11-29,Red,25001,8913,56,2,43
C_CND_008910,2022-11-29,Black,17001,8914,1513,1,6
C_CND_008911,2022-11-29,Pale White,24001,8915,61,1,79
C_CND_008912,2022-11-29,Red,22001,8916,71,2,21
C_CND_008913,2022-11-29,Red,45001,8917,2758,1,56
C_CND_008914,2022-11-29,Red,17001,8918,3175,1,1
C_CND_008915,2022-11-29,Pale White,62501,8919,2031,2,31
C_CND_008916,2022-11-29,Red,11000,8920,2014,1,19
C_CND_008917,2022-11-29,Pale White,45101,8921,385,2,69
C_CND_008918,2022-11-29,Red,24600,8922,302,1,7
C_CND_008919,2022-11-29,Red,37000,8923,144,1,35
C_CND_008920,2022-11-29,Pale White,33000,8924,1111,1,22
C_CND_008921,2022-11-29,Black,18500,8925,145,1,41
C_CND_008922,2022-11-29,Pale White,21500,8926,224,2,18
C_CND_008923,2022-11-29,Red,17001,8927,824,1,27
C_CND_008924,2022-11-29,Black,45001,8928,865,2,705
C_CND_008925,2022-11-29,Pale White,41001,8929,2321,1,52
C_CND_008926,2022-11-29,Black,12000,8930,636,1,22
C_CND_008927,2022-11-29,Black,27500,8931,1260,2,41
C_CND_008928,2022-11-29,Pale White,31000,8932,3015,2,18
C_CND_008929,2022-11-29,Red,25000,8933,108,2,69
C_CND_008930,2022-11-29,Pale White,27000,8934,2966,2,4
C_CND_008931,2022-11-29,Red,29000,8935,1327,2,31
C_CND_008932,2022-11-29,Pale White,16001,8936,738,1,26
C_CND_008933,2022-11-29,Red,19001,8937,497,2,27
C_CND_008934,2022-11-29,Red,71001,8938,475,1,7
C_CND_008935,2022-11-29,Red,15001,8939,1132,2,88
C_CND_008936,2022-11-29,Red,23000,8940,824,2,19
C_CND_008937,2022-11-29,Red,12000,8941,3226,2,43
C_CND_008938,2022-11-29,Pale White,20000,8942,385,1,1
C_CND_008939,2022-11-29,Red,21000,8943,564,1,79
C_CND_008940,2022-11-29,Red,12000,8944,112,2,21
C_CND_008941,2022-11-29,Black,49000,8945,891,1,36
C_CND_008942,2022-11-29,Black,22000,8946,117,1,23
C_CND_008943,2022-11-29,Red,24000,8947,5,2,69
C_CND_008944,2022-11-29,Pale White,27000,8948,2966,2,26
C_CND_008945,2022-11-29,Red,25700,8949,147,1,27
C_CND_008946,2022-11-30,Red,43001,8950,1176,1,23
C_CND_008947,2022-11-30,Pale White,33001,8951,1111,1,69
C_CND_008948,2022-11-30,Black,12001,8952,711,2,3
C_CND_008949,2022-11-30,Red,25001,8953,1642,1,27
C_CND_008950,2022-11-30,Black,44001,8954,1236,1,7
C_CND_008951,2022-11-30,Pale White,57001,8955,1258,1,35
C_CND_008952,2022-11-30,Black,49001,8956,622,1,1
C_CND_008953,2022-11-30,Black,9251,8957,617,2,41
C_CND_008954,2022-11-30,Pale White,75001,8958,518,2,18
C_CND_008955,2022-11-30,Red,11001,8959,2014,1,43
C_CND_008956,2022-11-30,Pale White,26001,8960,989,2,20
C_CND_008957,2022-11-30,Red,16001,8961,505,2,79
C_CND_008958,2022-11-30,Pale White,16001,8962,506,1,8
C_CND_008959,2022-11-30,Pale White,26001,8963,636,2,36
C_CND_008960,2022-11-30,Red,25001,8964,614,1,2
C_CND_008961,2022-11-30,Black,22001,8965,75,2,43
C_CND_008962,2022-11-30,Black,19000,8966,385,1,8
C_CND_008963,2022-11-30,Red,24000,8967,825,1,75
C_CND_008964,2022-11-30,Black,16001,8968,564,2,19
C_CND_008965,2022-11-30,Red,57001,8969,479,2,27
C_CND_008966,2022-11-30,Pale White,62001,8970,112,2,7
C_CND_008967,2022-11-30,Black,69501,8971,966,1,35
C_CND_008968,2022-11-30,Red,20001,8972,262,1,1
C_CND_008969,2022-11-30,Black,28501,8973,5,2,52
C_CND_008970,2022-11-30,Pale White,16001,8974,617,1,12
C_CND_008971,2022-11-30,Red,61000,8975,963,1,27
C_CND_008972,2022-11-30,Black,11001,8976,65,1,4
C_CND_008973,2022-11-30,Pale White,22001,8977,263,1,75
C_CND_008974,2022-11-30,Red,22001,8978,405,2,21
C_CND_008975,2022-11-30,Pale White,22001,8979,3653,1,36
C_CND_008976,2022-11-30,Red,21001,8980,173,2,2
C_CND_008977,2022-11-30,Red,25001,8981,2321,1,69
C_CND_008978,2022-11-30,Red,31000,8982,276,2,7
C_CND_008979,2022-11-30,Black,16000,8983,405,2,88
C_CND_008980,2022-11-30,Pale White,14001,8984,870,1,22
C_CND_008981,2022-11-30,Black,24001,8985,1488,2,41
C_CND_008982,2022-11-30,Pale White,42001,8986,1461,2,705
C_CND_008983,2022-11-30,Pale White,14001,8987,5,1,43
C_CND_008984,2022-11-30,Black,42000,8988,865,1,18
C_CND_008985,2022-11-30,Black,45001,8989,580,2,79
C_CND_008986,2022-11-30,Red,25001,8990,1642,1,21
C_CND_008987,2022-11-30,Red,29000,8991,865,1,27
C_CND_008988,2022-11-30,Black,14000,8992,62,2,23
C_CND_008989,2022-11-30,Black,60500,8993,433,2,31
C_CND_008990,2022-11-30,Pale White,14000,8994,302,1,19
C_CND_008991,2022-11-30,Pale White,42000,8995,1260,2,36
C_CND_008992,2022-11-30,Red,39000,8996,405,2,23
C_CND_008993,2022-11-30,Pale White,26000,8997,989,2,31
C_CND_008994,2022-11-30,Black,18500,8998,2321,2,8
C_CND_008995,2022-11-30,Black,26000,8999,6343,2,27
C_CND_008996,2022-11-30,Black,23000,9000,5,2,7
C_CND_008997,2022-11-30,Red,13000,9001,2966,1,88
C_CND_008998,2022-11-30,Red,19000,9002,686,2,1
C_CND_008999,2022-11-30,Pale White,53000,9003,61,2,43
C_CND_009000,2022-11-30,Black,12000,9004,636,1,18
C_CND_009001,2022-11-30,Pale White,25000,9005,184,2,43
C_CND_009002,2022-11-30,Red,69000,9006,75,2,20
C_CND_009003,2022-11-30,Black,34000,9007,1078,1,79
C_CND_009004,2022-11-30,Black,33000,9008,424,2,8
C_CND_009005,2022-11-30,Pale White,45001,9009,75,1,56
C_CND_009006,2022-11-30,Black,26500,9010,297,2,2
C_CND_009007,2022-11-30,Pale White,18000,9011,841,2,103
C_CND_009008,2022-11-30,Red,22000,9012,75,2,2646
C_CND_009009,2022-11-30,Red,21000,9013,6914,1,27
C_CND_009010,2022-11-30,Black,18000,9014,1513,2,470
C_CND_009011,2022-11-30,Red,19000,9015,497,2,851
C_CND_009012,2022-11-30,Red,14000,9016,1311,2,6394
C_CND_009013,2022-11-30,Black,26000,9017,630,2,782
C_CND_009014,2022-11-30,Black,14000,9018,1260,2,6302
C_CND_009015,2022-11-30,Pale White,14150,9019,738,1,1927
C_CND_009016,2022-11-30,Black,22000,9020,117,1,1558
C_CND_009017,2022-11-30,Pale White,23500,9021,112,1,2740
C_CND_009018,2022-11-30,Pale White,27000,9022,297,1,7
C_CND_009019,2022-11-30,Black,53500,9023,711,1,1219
C_CND_009020,2022-11-30,Black,24000,9024,145,2,1517
C_CND_009021,2022-12-01,Black,31001,9025,714,2,31
C_CND_009022,2022-12-01,Black,69501,9026,2966,1,19
C_CND_009023,2022-12-01,Red,25201,9027,2814,1,27
C_CND_009024,2022-12-01,Black,18001,9028,891,1,12
C_CND_009025,2022-12-01,Black,18001,9029,891,1,43
C_CND_009026,2022-12-01,Red,25001,9030,506,1,4
C_CND_009027,2022-12-01,Black,19001,9031,2405,2,75
C_CND_009028,2022-12-01,Black,22001,9032,330,1,8
C_CND_009029,2022-12-01,Red,12001,9033,3802,1,36
C_CND_009030,2022-12-01,Red,57201,9034,506,2,23
C_CND_009031,2022-12-01,Red,24001,9035,5,2,31
C_CND_009032,2022-12-01,Black,26001,9036,1358,2,26
C_CND_009033,2022-12-01,Black,69001,9037,966,1,27
C_CND_009034,2022-12-01,Red,71101,9038,617,1,11
C_CND_009035,2022-12-01,Red,11000,9039,173,1,75
C_CND_009036,2022-12-01,Red,82000,9040,2073,1,21
C_CND_009037,2022-12-01,Black,11001,9041,65,1,43
C_CND_009038,2022-12-01,Pale White,26001,9042,660,1,4
C_CND_009039,2022-12-01,Red,19001,9043,117,1,79
C_CND_009040,2022-12-01,Pale White,31001,9044,711,2,21
C_CND_009041,2022-12-01,Pale White,32001,9045,24,2,56
C_CND_009042,2022-12-01,Red,31001,9046,1972,2,2
C_CND_009043,2022-12-01,Red,61001,9047,2747,1,31
C_CND_009044,2022-12-01,Black,21501,9048,4900,2,26
C_CND_009045,2022-12-01,Pale White,14251,9049,899,1,27
C_CND_009046,2022-12-01,Pale White,18001,9050,217,2,7
C_CND_009047,2022-12-01,Red,17001,9051,145,1,35
C_CND_009048,2022-12-01,Red,21000,9052,173,2,2
C_CND_009049,2022-12-01,Red,19000,9053,1449,2,27
C_CND_009050,2022-12-01,Black,28000,9054,899,2,11
C_CND_009051,2022-12-01,Black,60000,9055,147,2,88
C_CND_009052,2022-12-01,Red,22000,9056,424,1,1
C_CND_009053,2022-12-01,Red,22000,9057,497,2,52
C_CND_009054,2022-12-01,Black,28000,9058,5,2,12
C_CND_009055,2022-12-01,Pale White,31000,9059,711,2,43
C_CND_009056,2022-12-01,Red,21000,9060,988,1,20
C_CND_009057,2022-12-01,Black,22000,9061,957,1,79
C_CND_009058,2022-12-01,Pale White,38000,9062,75,2,8
C_CND_009059,2022-12-01,Black,26000,9063,505,2,56
C_CND_009060,2022-12-01,Red,29500,9064,4936,2,2
C_CND_009061,2022-12-01,Pale White,31500,9065,711,2,31
C_CND_009062,2022-12-01,Black,26000,9066,907,2,26
C_CND_009063,2022-12-01,Black,31001,9067,738,2,52
C_CND_009064,2022-12-01,Pale White,21000,9068,108,1,12
C_CND_009065,2022-12-01,Pale White,17000,9069,718,1,43
C_CND_009066,2022-12-01,Pale White,17000,9070,2453,2,4
C_CND_009067,2022-12-01,Pale White,25000,9071,3653,2,79
C_CND_009068,2022-12-01,Pale White,28500,9072,1176,1,21
C_CND_009069,2022-12-01,Pale White,10050,9073,1311,2,36
C_CND_009070,2022-12-01,Pale White,16000,9074,385,1,22
C_CND_009071,2022-12-01,Black,49000,9075,117,1,31
C_CND_009072,2022-12-01,Black,15000,9076,1260,1,26
C_CND_009073,2022-12-01,Black,16000,9077,1840,2,27
C_CND_009074,2022-12-01,Pale White,45000,9078,870,2,11
C_CND_009075,2022-12-01,Pale White,27000,9079,1139,2,88
C_CND_009076,2022-12-01,Pale White,17600,9080,145,1,22
C_CND_009077,2022-12-01,Red,24300,9081,3226,1,443
C_CND_009078,2022-12-01,Red,12000,9082,3226,2,2397
C_CND_009079,2022-12-01,Pale White,18000,9083,706,2,532
C_CND_009080,2022-12-01,Pale White,62000,9084,112,2,1513
C_CND_009081,2022-12-01,Pale White,53000,9085,865,2,52
C_CND_009082,2022-12-01,Red,15000,9086,519,2,18
C_CND_009083,2022-12-01,Pale White,36000,9087,3113,2,442
C_CND_009084,2022-12-01,Black,9000,9088,941,2,1514
C_CND_009085,2022-12-01,Pale White,16000,9089,385,1,43
C_CND_009086,2022-12-01,Red,34000,9090,5633,1,2330
C_CND_009087,2022-12-01,Red,43000,9091,2405,1,451
C_CND_009088,2022-12-01,Pale White,62000,9092,2031,2,4344
C_CND_009089,2022-12-01,Red,34000,9093,5633,1,734
C_CND_009090,2022-12-01,Black,22000,9094,824,2,23
C_CND_009091,2022-12-02,Pale White,19001,9095,1015,2,88
C_CND_009092,2022-12-02,Pale White,32001,9096,249,2,22
C_CND_009093,2022-12-02,Black,60001,9097,147,2,52
C_CND_009094,2022-12-02,Black,21001,9098,738,1,2
C_CND_009095,2022-12-02,Black,28001,9099,1358,2,69
C_CND_009096,2022-12-02,Black,60001,9100,147,2,26
C_CND_009097,2022-12-02,Pale White,21000,9101,385,1,79
C_CND_009098,2022-12-02,Black,23000,9102,714,2,7
C_CND_009099,2022-12-02,Black,44000,9103,3108,1,27
C_CND_009100,2022-12-02,Black,16000,9104,636,1,2
C_CND_009101,2022-12-02,Red,41000,9105,259,2,69
C_CND_009102,2022-12-02,Red,31000,9106,1078,2,26
C_CND_009103,2022-12-02,Pale White,46000,9107,1461,2,27
C_CND_009104,2022-12-02,Pale White,46000,9108,173,2,8
C_CND_009105,2022-12-02,Red,43000,9109,1176,1,532
C_CND_009106,2022-12-03,Pale White,17001,9110,395,1,31
C_CND_009107,2022-12-03,Pale White,27501,9111,1488,1,3
C_CND_009108,2022-12-03,Red,19001,9112,989,2,27
C_CND_009109,2022-12-03,Pale White,28000,9113,262,1,11
C_CND_009110,2022-12-03,Pale White,12500,9114,1015,2,35
C_CND_009111,2022-12-03,Pale White,14000,9115,870,1,22
C_CND_009112,2022-12-03,Red,35000,9116,5897,2,52
C_CND_009113,2022-12-03,Black,12600,9117,711,2,12
C_CND_009114,2022-12-03,Black,12000,9118,120,2,32
C_CND_009115,2022-12-03,Black,21000,9119,3469,2,27
C_CND_009116,2022-12-03,Pale White,19000,9120,479,2,7
C_CND_009117,2022-12-03,Black,19000,9121,988,1,35
C_CND_009118,2022-12-03,Red,21001,9122,290,1,20
C_CND_009119,2022-12-03,Black,22000,9123,824,2,35
C_CND_009120,2022-12-03,Black,9001,9124,617,2,8
C_CND_009121,2022-12-03,Red,20001,9125,262,1,56
C_CND_009122,2022-12-03,Red,29501,9126,263,1,23
C_CND_009123,2022-12-03,Red,19000,9127,825,2,36
C_CND_009124,2022-12-03,Black,22001,9128,75,2,26
C_CND_009125,2022-12-03,Black,43001,9129,224,1,27
C_CND_009126,2022-12-03,Red,21001,9130,564,1,18
C_CND_009127,2022-12-03,Red,11001,9131,2014,1,43
C_CND_009128,2022-12-03,Black,44000,9132,3108,1,19
C_CND_009129,2022-12-03,Red,24001,9133,302,1,75
C_CND_009130,2022-12-03,Pale White,13000,9134,841,1,22
C_CND_009131,2022-12-03,Black,24000,9135,1488,2,52
C_CND_009132,2022-12-03,Red,24000,9136,686,1,18
C_CND_009133,2022-12-03,Red,21000,9137,122,2,43
C_CND_009134,2022-12-03,Black,22500,9138,1488,1,6
C_CND_009135,2022-12-03,Pale White,31000,9139,711,2,69
C_CND_009136,2022-12-03,Red,29000,9140,738,1,3
C_CND_009137,2022-12-03,Black,41000,9141,2453,2,27
C_CND_009138,2022-12-03,Black,26000,9142,1358,2,7
C_CND_009139,2022-12-03,Black,9000,9143,503,2,35
